OBJECTID,EVENT_UNIQUE_ID,OCC_DATE,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_DOY,DIVISION,HOMICIDE_TYPE,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84,x,y
124,GO-20051156513,9/16/2005 5:00:00 AM,2005,September,16,Friday,259,D23,Shooting,005,Elms-Old Rexdale (5),005,Elms-Old Rexdale (5),-79.5493287722058,43.7272962290426,-8855390.77184574,5423337.17698402
125,GO-20051156513,9/16/2005 5:00:00 AM,2005,September,16,Friday,259,D23,Shooting,005,Elms-Old Rexdale (5),005,Elms-Old Rexdale (5),-79.5493287722058,43.7272962290426,-8855390.77184574,5423337.17698402
126,GO-20051158528,9/19/2005 5:00:00 AM,2005,September,19,Monday,262,D32,Stabbing,033,Clanton Park (33),033,Clanton Park (33),-79.4400114919136,43.7361200547674,-8843221.62790123,5424696.55233405
127,GO-20051228892,9/22/2005 5:00:00 AM,2005,September,22,Thursday,265,D54,Other,058,Old East York (58),058,Old East York (58),-79.3352575302709,43.6945379079478,-8831560.47019282,5418292.26733405
128,GO-20051141576,10/1/2005 5:00:00 AM,2005,October,1,Saturday,274,D42,Stabbing,136,West Hill (136),136,West Hill (136),-79.1626398194579,43.770401797757,-8812344.7545024,5429979.80907687
129,GO-20051325246,10/22/2005 5:00:00 AM,2005,October,22,Saturday,295,D23,Shooting,002,Mount Olive-Silverstone-Jamestown (2),002,Mount Olive-Silverstone-Jamestown (2),-79.5884871663062,43.7387194743893,-8859749.8643261,5425097.05016179
130,GO-20051265274,10/23/2005 5:00:00 AM,2005,October,23,Sunday,296,D23,Shooting,002,Mount Olive-Silverstone-Jamestown (2),002,Mount Olive-Silverstone-Jamestown (2),-79.5916936655126,43.7367685763202,-8860106.81027333,5424796.46966966
131,GO-20051265274,10/23/2005 5:00:00 AM,2005,October,23,Sunday,296,D23,Shooting,002,Mount Olive-Silverstone-Jamestown (2),002,Mount Olive-Silverstone-Jamestown (2),-79.5916936655126,43.7367685763202,-8860106.81027333,5424796.46966966
132,GO-20051317338,11/1/2005 5:00:00 AM,2005,November,1,Tuesday,305,D42,Shooting,147,L'Amoreaux West (147),117,L'Amoreaux (117),-79.3317258792917,43.7985155921077,-8831167.32860184,5434314.76611999
133,GO-20051293148,11/2/2005 5:00:00 AM,2005,November,2,Wednesday,306,D54,Other,054,O'Connor-Parkview (54),054,O'Connor-Parkview (54),-79.3015962601505,43.7153245741499,-8827813.31475696,5421493.17551304
134,GO-20051283750,11/5/2005 5:00:00 AM,2005,November,5,Saturday,309,D14,Other,085,South Parkdale (85),085,South Parkdale (85),-79.4324368225198,43.6396742861478,-8842378.41960523,5409849.22353698
135,GO-20051345445,11/9/2005 5:00:00 AM,2005,November,9,Wednesday,313,D13,Shooting,108,Briar Hill-Belgravia (108),108,Briar Hill-Belgravia (108),-79.4427855878446,43.6972960647176,-8843530.43885536,5418716.92802265
136,GO-20051356083,11/12/2005 5:00:00 AM,2005,November,12,Saturday,316,D32,Stabbing,153,Avondale (153),051,Willowdale East (51),-79.4085480146914,43.7576088883483,-8839719.12966301,5428007.90340348
137,GO-20051322417,11/14/2005 5:00:00 AM,2005,November,14,Monday,318,D12,Shooting,091,Weston-Pelham Park (91),091,Weston-Pelham Park (91),-79.4636078065886,43.6807171107636,-8845848.35767163,5416164.63716558
138,GO-20051258191,11/18/2005 5:00:00 AM,2005,November,18,Friday,322,D23,Shooting,002,Mount Olive-Silverstone-Jamestown (2),002,Mount Olive-Silverstone-Jamestown (2),-79.5933074633637,43.7417808708333,-8860286.45733362,5425568.74818696
139,GO-20051337264,11/26/2005 5:00:00 AM,2005,November,26,Saturday,330,D41,Stabbing,126,Dorset Park (126),126,Dorset Park (126),-79.2778962166052,43.745459459946,-8825175.03803843,5426135.57465295
140,GO-20051428567,11/29/2005 5:00:00 AM,2005,November,29,Tuesday,333,D11,Shooting,171,Junction-Wallace Emerson (171),093,Dovercourt-Wallace Emerson-Junction (93),-79.448666417524,43.6595780152519,-8844185.08985641,5412911.34592117
141,GO-20051440086,12/1/2005 5:00:00 AM,2005,December,1,Thursday,335,D31,Shooting,NSA,NSA,NSA,NSA,-79.5406399181691,43.7715264870661,-8854423.53304288,5430153.18938158
142,GO-20051439907,12/16/2005 5:00:00 AM,2005,December,16,Friday,350,D53,Other,102,Forest Hill North (102),102,Forest Hill North (102),-79.4268434006646,43.7071383664529,-8841755.7627164,5420232.46087226
143,GO-20051443414,12/23/2005 5:00:00 AM,2005,December,23,Friday,357,D31,Shooting,025,Glenfield-Jane Heights (25),025,Glenfield-Jane Heights (25),-79.5166928120896,43.7518585810142,-8851757.75339699,5427121.68549205
144,GO-20051229258,12/26/2005 5:00:00 AM,2005,December,26,Monday,360,D52,Shooting,064,Woodbine Corridor (64),064,Woodbine Corridor (64),-79.3176862393519,43.6846309204273,-8829604.44302612,5416767.09521945
145,GO-20061426456,1/1/2006 5:00:00 AM,2006,January,1,Sunday,1,D13,Shooting,108,Briar Hill-Belgravia (108),108,Briar Hill-Belgravia (108),-79.4473049856385,43.6963320656177,-8844033.53593942,5418568.50333058
146,GO-20061557753,1/26/2006 5:00:00 AM,2006,January,26,Thursday,26,D32,Other,039,Bedford Park-Nortown (39),039,Bedford Park-Nortown (39),-79.414928651949,43.7352004747378,-8840429.41892479,5424554.87491659
147,GO-20061361475,2/6/2006 5:00:00 AM,2006,February,6,Monday,37,D31,Shooting,025,Glenfield-Jane Heights (25),025,Glenfield-Jane Heights (25),-79.5017262097581,43.7450555595244,-8850091.67888345,5426073.33680267
148,GO-20061511490,2/8/2006 5:00:00 AM,2006,February,8,Wednesday,39,D54,Stabbing,044,Flemingdon Park (44),044,Flemingdon Park (44),-79.3349477263428,43.7187265523928,-8831525.98296929,5422017.14682696
149,GO-20061624304,2/9/2006 5:00:00 AM,2006,February,9,Thursday,40,D42,Stabbing,147,L'Amoreaux West (147),117,L'Amoreaux (117),-79.3304434762842,43.7968040854031,-8831024.57215289,5434050.80501709
150,GO-20061624304,2/9/2006 5:00:00 AM,2006,February,9,Thursday,40,D42,Stabbing,147,L'Amoreaux West (147),117,L'Amoreaux (117),-79.3304434762842,43.7968040854031,-8831024.57215289,5434050.80501709
151,GO-20061624304,2/9/2006 5:00:00 AM,2006,February,9,Thursday,40,D42,Stabbing,147,L'Amoreaux West (147),117,L'Amoreaux (117),-79.3304434762842,43.7968040854031,-8831024.57215289,5434050.80501709
152,GO-20061559867,3/2/2006 5:00:00 AM,2006,March,2,Thursday,61,D54,Other,061,Taylor-Massey (61),061,Taylor-Massey (61),-79.2925060595273,43.6928626205279,-8826801.39832175,5418034.34067029
153,GO-20061597252,3/4/2006 5:00:00 AM,2006,March,4,Saturday,63,D43,Other,134,Highland Creek (134),134,Highland Creek (134),-79.174381897752,43.7927153867675,-8813651.87675753,5433420.24676879
154,GO-20061640987,3/12/2006 5:00:00 AM,2006,March,12,Sunday,71,D31,Shooting,022,Humbermede (22),022,Humbermede (22),-79.5452167930766,43.747876081133,-8854933.02843731,5426507.96593662
155,GO-20061591256,3/14/2006 5:00:00 AM,2006,March,14,Tuesday,73,D43,Shooting,139,Scarborough Village (139),139,Scarborough Village (139),-79.2189016837165,43.7431770857176,-8818607.79666528,5425783.88407955
156,GO-20061479234,3/20/2006 5:00:00 AM,2006,March,20,Monday,79,D51,Shooting,074,North St.James Town (74),074,North St.James Town (74),-79.3737671550415,43.6672884064532,-8835847.34203846,5414097.83665394
157,GO-20061671071,3/27/2006 5:00:00 AM,2006,March,27,Monday,86,D31,Shooting,025,Glenfield-Jane Heights (25),025,Glenfield-Jane Heights (25),-79.5071485194984,43.7484638770574,-8850695.28756025,5426598.54513807
158,GO-20061570672,3/27/2006 5:00:00 AM,2006,March,27,Monday,86,D12,Shooting,115,Mount Dennis (115),115,Mount Dennis (115),-79.4909062837498,43.6875692873212,-8848887.2102307,5417219.42796442
159,GO-20061578377,4/7/2006 5:00:00 AM,2006,April,7,Friday,97,D31,Other,021,Humber Summit (21),021,Humber Summit (21),-79.549065492577,43.750643884213,-8855361.46376152,5426934.49138279
160,GO-20061673447,4/20/2006 5:00:00 AM,2006,April,20,Thursday,110,D31,Stabbing,155,Downsview (155),026,Downsview-Roding-CFB (26),-79.4715149443039,43.7295782506285,-8846728.57613611,5423688.72007189
161,GO-20061636602,4/26/2006 5:00:00 AM,2006,April,26,Wednesday,116,D33,Stabbing,047,Don Valley Village (47),047,Don Valley Village (47),-79.3443115514344,43.7809826163857,-8832568.35920017,5431611.06047056
162,GO-20061686110,4/29/2006 5:00:00 AM,2006,April,29,Saturday,119,D22,Stabbing,018,New Toronto (18),018,New Toronto (18),-79.5088929699975,43.6015295271124,-8850889.47895729,5403983.61296952
163,GO-20061473434,4/29/2006 5:00:00 AM,2006,April,29,Saturday,119,D54,Shooting,044,Flemingdon Park (44),044,Flemingdon Park (44),-79.3255805358717,43.718640058463,-8830483.23214833,5422003.82468652
164,GO-20061439616,5/2/2006 5:00:00 AM,2006,May,2,Tuesday,122,D54,Stabbing,066,Danforth (66),066,Danforth (66),-79.3236312329403,43.683365213166,-8830266.23673097,5416572.25888343
165,GO-20061506152,5/15/2006 5:00:00 AM,2006,May,15,Monday,135,D52,Stabbing,078,Kensington-Chinatown (78),078,Kensington-Chinatown (78),-79.3940939381367,43.6526048919613,-8838110.10917149,5411838.43869834
166,GO-20061714664,5/17/2006 5:00:00 AM,2006,May,17,Wednesday,137,D54,Other,061,Taylor-Massey (61),061,Taylor-Massey (61),-79.2937052585072,43.692583420466,-8826934.8925438,5417991.35567191
167,GO-20061465047,5/26/2006 5:00:00 AM,2006,May,26,Friday,146,D13,Other,106,Humewood-Cedarvale (106),106,Humewood-Cedarvale (106),-79.4208515281939,43.6861930092397,-8841088.75046514,5417007.56072275
168,GO-20061630473,5/28/2006 5:00:00 AM,2006,May,28,Sunday,148,D43,Shooting,141,Golfdale-Cedarbrae-Woburn (141),137,Woburn (137),-79.2156708481788,43.7605684008847,-8818248.14164692,5428464.0467567
169,GO-20061558823,6/2/2006 5:00:00 AM,2006,June,2,Friday,153,D54,Other,066,Danforth (66),066,Danforth (66),-79.3327060224312,43.6822734982468,-8831276.4376215,5416404.20927055
170,GO-20061441432,6/3/2006 5:00:00 AM,2006,June,3,Saturday,154,D12,Shooting,113,Weston (113),113,Weston (113),-79.5072747633808,43.6954779690246,-8850709.34097804,5418437.00198833
171,GO-20061677509,6/3/2006 5:00:00 AM,2006,June,3,Saturday,154,D31,Stabbing,155,Downsview (155),026,Downsview-Roding-CFB (26),-79.4859273855714,43.7428737057047,-8848332.96184063,5425737.13732292
172,GO-20061433643,6/12/2006 5:00:00 AM,2006,June,12,Monday,163,D31,Shooting,028,Rustic (28),028,Rustic (28),-79.5022635446571,43.7165382464395,-8850151.49474203,5421680.10138397
173,GO-20061269372,6/13/2006 5:00:00 AM,2006,June,13,Tuesday,164,D12,Stabbing,115,Mount Dennis (115),115,Mount Dennis (115),-79.4909062837498,43.6875692873212,-8848887.2102307,5417219.42796442
174,GO-20061556233,6/22/2006 5:00:00 AM,2006,June,22,Thursday,173,D31,Stabbing,154,Oakdale-Beverley Heights (154),026,Downsview-Roding-CFB (26),-79.5081528435105,43.7190749464395,-8850807.08850784,5422070.80801314
175,GO-20061523520,6/23/2006 5:00:00 AM,2006,June,23,Friday,174,D42,Shooting,145,Malvern West (145),132,Malvern (132),-79.2244709737357,43.8025016967233,-8819227.76719216,5434929.56164275
176,GO-20061712933,6/23/2006 5:00:00 AM,2006,June,23,Friday,174,D51,Other,167,Church-Wellesley (167),075,Church-Yonge Corridor (75),-79.3813498495625,43.6666985058022,-8836691.4437847,5414007.05625207
177,GO-20061614702,6/26/2006 5:00:00 AM,2006,June,26,Monday,177,D51,Shooting,166,St Lawrence-East Bayfront-The Islands ,077,Waterfront Communities-The Island (77),-79.3679019529526,43.6474488865525,-8835194.43073842,5411045.19922767
178,GO-20061463143,7/2/2006 5:00:00 AM,2006,July,2,Sunday,183,D12,Shooting,090,Junction Area (90),090,Junction Area (90),-79.471899809182,43.6772234268918,-8846771.41911193,5415626.88273429
179,GO-20061436777,7/5/2006 5:00:00 AM,2006,July,5,Wednesday,186,D22,Shooting,020,Alderwood (20),020,Alderwood (20),-79.5448484635192,43.6008661854074,-8854892.02624059,5403881.64219742
180,GO-20061680741,7/11/2006 5:00:00 AM,2006,July,11,Tuesday,192,D51,Shooting,168,Downtown Yonge East (168),075,Church-Yonge Corridor (75),-79.3758612492946,43.6549468940506,-8836080.45551621,5412198.77279375
181,GO-20061786165,7/12/2006 5:00:00 AM,2006,July,12,Wednesday,193,D42,Shooting,144,Morningside Heights (144),131,Rouge (131),-79.2264582148501,43.8298150983,-8819448.98584836,5439143.33858581
182,GO-20061789165,7/12/2006 5:00:00 AM,2006,July,12,Wednesday,193,D42,Shooting,144,Morningside Heights (144),131,Rouge (131),-79.2264582148501,43.8298150983,-8819448.98584836,5439143.33858581
183,GO-20061482034,7/12/2006 5:00:00 AM,2006,July,12,Wednesday,193,D12,Shooting,115,Mount Dennis (115),115,Mount Dennis (115),-79.4920141825999,43.687916985634,-8849010.54098324,5417272.95427719
184,GO-20061720929,7/14/2006 5:00:00 AM,2006,July,14,Friday,195,D23,Stabbing,001,West Humber-Clairville (1),001,West Humber-Clairville (1),-79.5920766677252,43.7321778771036,-8860149.44586094,5424089.20604206
185,GO-20061753633,7/15/2006 5:00:00 AM,2006,July,15,Saturday,196,D54,Stabbing,054,O'Connor-Parkview (54),054,O'Connor-Parkview (54),-79.3106406514685,43.7138139727765,-8828820.13175762,5421260.52287777
186,GO-20061436568,7/17/2006 5:00:00 AM,2006,July,17,Monday,198,D52,Shooting,054,O'Connor-Parkview (54),054,O'Connor-Parkview (54),-79.3106406514685,43.7138139727765,-8828820.13175762,5421260.52287777
187,GO-20061436461,7/27/2006 5:00:00 AM,2006,July,27,Thursday,208,D42,Other,146,Malvern East (146),132,Malvern (132),-79.2155832782575,43.8077942990235,-8818238.39339911,5435745.92767182
188,GO-20061684861,8/5/2006 5:00:00 AM,2006,August,5,Saturday,217,D11,Other,085,South Parkdale (85),085,South Parkdale (85),-79.436600321132,43.6387314862785,-8842841.89808251,5409704.20206537
189,GO-20061467979,9/11/2006 5:00:00 AM,2006,September,11,Monday,254,D52,Stabbing,170,Yonge-Bay Corridor (170),076,Bay Street Corridor (76),-79.382088246527,43.659098198202,-8836773.64176274,5412837.51573632
190,GO-20061467979,9/11/2006 5:00:00 AM,2006,September,11,Monday,254,D52,Stabbing,170,Yonge-Bay Corridor (170),076,Bay Street Corridor (76),-79.382088246527,43.659098198202,-8836773.64176274,5412837.51573632
191,GO-20061442534,9/14/2006 5:00:00 AM,2006,September,14,Thursday,257,D42,Shooting,148,East L'Amoreaux (148),117,L'Amoreaux (117),-79.3010361044176,43.8023141289496,-8827750.95847628,5434900.63123764
192,GO-20061859866,9/17/2006 5:00:00 AM,2006,September,17,Sunday,260,D42,Stabbing,116,Steeles (116),116,Steeles (116),-79.3256284031864,43.8073601260593,-8830488.56067839,5435678.95522573
193,GO-20061873074,9/17/2006 5:00:00 AM,2006,September,17,Sunday,260,D14,Shooting,085,South Parkdale (85),085,South Parkdale (85),-79.4291231236243,43.6385780835816,-8842009.5403199,5409680.60598895
194,GO-20061825448,9/17/2006 5:00:00 AM,2006,September,17,Sunday,260,D43,Other,142,Woburn North (142),137,Woburn (137),-79.2403563363473,43.77047709462,-8820996.11760106,5429991.41664328
195,GO-20061696275,9/21/2006 5:00:00 AM,2006,September,21,Thursday,264,D41,Other,122,Birchcliffe-Cliffside (122),122,Birchcliffe-Cliffside (122),-79.2564533019368,43.7101727115185,-8822788.0236595,5420699.74438281
196,GO-20061448580,9/22/2006 5:00:00 AM,2006,September,22,Friday,265,D51,Other,167,Church-Wellesley (167),075,Church-Yonge Corridor (75),-79.3830845471783,43.6630447021484,-8836884.54937142,5413444.78795033
197,GO-20061710058,9/25/2006 5:00:00 AM,2006,September,25,Monday,268,D31,Shooting,021,Humber Summit (21),021,Humber Summit (21),-79.569704228594,43.7587629134429,-8857658.95734366,5428185.76810319
198,GO-20061904938,10/6/2006 5:00:00 AM,2006,October,6,Friday,279,D22,Other,158,Islington (158),014,Islington-City Centre West (14),-79.5601338761368,43.6473954110097,-8856593.59052099,5411036.97242525
199,GO-20061905589,10/9/2006 5:00:00 AM,2006,October,9,Monday,282,D54,Shooting,043,Victoria Village (43),043,Victoria Village (43),-79.3006163635015,43.7197980657703,-8827704.23323321,5422182.18715266
200,GO-20061855834,10/11/2006 5:00:00 AM,2006,October,11,Wednesday,284,D51,Stabbing,071,Cabbagetown-South St.James Town (71),071,Cabbagetown-South St.James Town (71),-79.3635128622845,43.6662321053358,-8834705.83936325,5413935.28188748
201,GO-20061696286,10/17/2006 5:00:00 AM,2006,October,17,Tuesday,290,D41,Other,119,Wexford/Maryvale (119),119,Wexford/Maryvale (119),-79.3005036689161,43.7278872515901,-8827691.6880832,5423428.22217009
202,GO-20061603174,10/21/2006 5:00:00 AM,2006,October,21,Saturday,294,D43,Stabbing,134,Highland Creek (134),134,Highland Creek (134),-79.1943439807371,43.7892721934831,-8815874.04567227,5432889.27148857
203,GO-20061877732,10/27/2006 5:00:00 AM,2006,October,27,Friday,300,D22,Other,016,Stonegate-Queensway (16),016,Stonegate-Queensway (16),-79.4962595126005,43.6277278421471,-8849483.12895709,5408011.79006352
204,GO-20061787320,10/27/2006 5:00:00 AM,2006,October,27,Friday,300,D52,Shooting,164,Wellington Place (164),077,Waterfront Communities-The Island (77),-79.3866083403943,43.6486342877379,-8837276.81621384,5411227.5644079
205,GO-20061470621,11/5/2006 5:00:00 AM,2006,November,5,Sunday,309,D54,Stabbing,043,Victoria Village (43),043,Victoria Village (43),-79.3015962601505,43.7153245741499,-8827813.31475696,5421493.17551304
206,GO-20061470621,11/5/2006 5:00:00 AM,2006,November,5,Sunday,309,D54,Stabbing,043,Victoria Village (43),043,Victoria Village (43),-79.3015962601505,43.7153245741499,-8827813.31475696,5421493.17551304
207,GO-20061448992,11/14/2006 5:00:00 AM,2006,November,14,Tuesday,318,D42,Shooting,145,Malvern West (145),132,Malvern (132),-79.2286320744522,43.8094145264167,-8819690.9787253,5435995.85668975
208,GO-20061945800,11/25/2006 5:00:00 AM,2006,November,25,Saturday,329,D11,Other,087,High Park-Swansea (87),087,High Park-Swansea (87),-79.4844624149623,43.6493173472054,-8848169.88201488,5411332.64961969
209,GO-20061462848,12/3/2006 5:00:00 AM,2006,December,3,Sunday,337,D42,Other,144,Morningside Heights (144),131,Rouge (131),-79.1970629696221,43.7965074928623,-8816176.72214322,5434005.06320245
210,GO-20061796411,12/3/2006 5:00:00 AM,2006,December,3,Sunday,337,D14,Shooting,165,Harbourfront-CityPlace (165),077,Waterfront Communities-The Island (77),-79.3937600356872,43.6427721818759,-8838072.93937087,5410325.75784361
211,GO-20061451923,12/20/2006 5:00:00 AM,2006,December,20,Wednesday,354,D51,Other,072,Regent Park (72),072,Regent Park (72),-79.3586853645459,43.6624291015328,-8834168.44485541,5413350.05926252
212,GO-20061501929,12/25/2006 5:00:00 AM,2006,December,25,Monday,359,D14,Shooting,085,South Parkdale (85),085,South Parkdale (85),-79.4273582242126,43.638955883497,-8841813.07255061,5409738.71859976
213,GO-20061490523,12/26/2006 5:00:00 AM,2006,December,26,Tuesday,360,D23,Stabbing,004,Rexdale-Kipling (4),004,Rexdale-Kipling (4),-79.5745369751535,43.7281622644611,-8858196.93616751,5423470.58718755
214,GO-20061932560,12/27/2006 5:00:00 AM,2006,December,27,Wednesday,361,D31,Shooting,024,Black Creek (24),024,Black Creek (24),-79.5188114129956,43.7619125867231,-8851993.59498151,5428671.23069597
215,GO-20071875060,1/1/2007 5:00:00 AM,2007,January,1,Monday,1,D42,Shooting,145,Malvern West (145),132,Malvern (132),-79.2282075742951,43.7999881929491,-8819643.72360145,5434541.8874472
216,GO-20071441479,1/11/2007 5:00:00 AM,2007,January,11,Thursday,11,D12,Other,113,Weston (113),113,Weston (113),-79.5153568528376,43.6998195653767,-8851609.03512139,5419105.4767691
217,GO-20071763040,1/11/2007 5:00:00 AM,2007,January,11,Thursday,11,D54,Shooting,044,Flemingdon Park (44),044,Flemingdon Park (44),-79.3244844376247,43.7123599741607,-8830361.21507711,5421036.59324188
218,GO-20071993783,1/14/2007 5:00:00 AM,2007,January,14,Sunday,14,D42,Shooting,128,Agincourt South-Malvern West (128),128,Agincourt South-Malvern West (128),-79.2672333065289,43.7822453522533,-8823988.04832685,5431805.75655808
219,GO-20071492036,1/20/2007 5:00:00 AM,2007,January,20,Saturday,20,D12,Stabbing,111,Rockcliffe-Smythe (111),111,Rockcliffe-Smythe (111),-79.4777600052558,43.6780129231977,-8847423.7731466,5415748.40070943
220,GO-20071925141,2/4/2007 5:00:00 AM,2007,February,4,Sunday,35,D43,Shooting,123,Cliffcrest (123),123,Cliffcrest (123),-79.2279286449437,43.7224327971112,-8819612.67336721,5422588.01508582
221,GO-20073654724,2/11/2007 5:00:00 AM,2007,February,11,Sunday,42,D51,Other,166,St Lawrence-East Bayfront-The Islands ,077,Waterfront Communities-The Island (77),-79.3689613512463,43.6439429830466,-8835312.36238432,5410505.86287751
222,GO-20071896894,2/14/2007 5:00:00 AM,2007,February,14,Wednesday,45,D31,Stabbing,154,Oakdale-Beverley Heights (154),026,Downsview-Roding-CFB (26),-79.5131838452821,43.725526649875,-8851367.13697734,5423064.5844204
